Time,Channel A
(ms),(V)

-0.20719999,-0.00018311
-0.20591999,-0.00033570
-0.20463999,-0.00045778
-0.20335999,-0.00045778
-0.20207999,-0.00045778
-0.20079999,-0.00045778
-0.19951999,-0.00033570
-0.19823999,-0.00033570
-0.19695999,-0.00033570
-0.19567999,-0.00033570
-0.19439999,-0.00033570
-0.19311999,-0.00033570
-0.19183999,-0.00018311
-0.19055999,-0.00018311
-0.18927999,-0.00018311
-0.18799999,-0.00018311
-0.18671999,-0.00003052
-0.18543999,0.00006104
-0.18415999,0.00006104
-0.18287999,0.00006104
-0.18159999,0.00006104
-0.18031999,0.00006104
-0.17903999,-0.00003052
-0.17775999,-0.00003052
-0.17647999,-0.00003052
-0.17519999,-0.00018311
-0.17391999,-0.00018311
-0.17263999,-0.00018311
-0.17135999,-0.00003052
-0.17007999,-0.00003052
-0.16879999,-0.00018311
-0.16751999,-0.00018311
-0.16623999,-0.00018311
-0.16495999,-0.00018311
-0.16367999,-0.00018311
-0.16239999,-0.00018311
-0.16111999,-0.00033570
-0.15983999,-0.00018311
-0.15855999,-0.00018311
-0.15727999,-0.00018311
-0.15599999,-0.00018311
-0.15471999,-0.00018311
-0.15343999,-0.00003052
-0.15215999,-0.00003052
-0.15087999,-0.00018311
-0.14959999,-0.00018311
-0.14831999,-0.00003052
-0.14703999,-0.00003052
-0.14575999,-0.00003052
-0.14447999,-0.00003052
-0.14319999,-0.00003052
-0.14191999,-0.00003052
-0.14063999,-0.00018311
-0.13935999,-0.00018311
-0.13807999,-0.00018311
-0.13679999,-0.00003052
-0.13551999,-0.00003052
-0.13423999,-0.00003052
-0.13295999,0.00006104
-0.13167999,0.00021363
-0.13039999,0.00006104
-0.12911999,0.00006104
-0.12783999,0.00006104
-0.12655999,0.00006104
-0.12527999,0.00006104
-0.12399999,0.00021363
-0.12271999,0.00021363
-0.12143999,0.00021363
-0.12015999,0.00036622
-0.11887999,0.00036622
-0.11759999,0.00021363
-0.11631999,0.00021363
-0.11503999,0.00021363
-0.11375999,0.00021363
-0.11247999,0.00021363
-0.11119999,0.00021363
-0.10991999,0.00006104
-0.10863999,0.00006104
-0.10735999,0.00006104
-0.10607999,-0.00018311
-0.10479999,-0.00061037
-0.10351999,-0.00131230
-0.10223999,-0.00216681
-0.10095999,-0.00329600
-0.09967999,-0.00500504
-0.09839999,-0.00726341
-0.09711999,-0.01010163
-0.09583999,-0.01379437
-0.09455999,-0.01803644
-0.09327999,-0.02313303
-0.09199999,-0.02880947
-0.09071999,-0.03534044
-0.08943999,-0.04257332
-0.08815999,-0.05023347
-0.08687999,-0.05844295
-0.08559999,-0.06723227
-0.08431999,-0.07644887
-0.08303999,-0.08636738
-0.08175999,-0.09686575
-0.08047999,-0.10763880
-0.07919999,-0.11899170
-0.07791999,-0.13104650
-0.07663999,-0.14322340
-0.07535999,-0.15598010
-0.07407999,-0.16904200
-0.07279999,-0.18234810
-0.07151999,-0.19611190
-0.07023999,-0.20972320
-0.06895999,-0.22348700
-0.06767999,-0.23722040
-0.06639999,-0.25098420
-0.06511999,-0.26444290
-0.06383999,-0.27777950
-0.06255999,-0.29081090
-0.06127999,-0.30372020
-0.05999999,-0.31620230
-0.05871999,-0.32810450
-0.05743999,-0.33945740
-0.05615999,-0.35023040
-0.05487999,-0.36057620
-0.05359999,-0.37022000
-0.05231999,-0.37913140
-0.05103999,-0.38749350
-0.04975999,-0.39487900
-0.04847999,-0.40125740
-0.04719999,-0.40693380
-0.04591999,-0.41175570
-0.04463999,-0.41544850
-0.04335999,-0.41813410
-0.04207999,-0.41996520
-0.04079999,-0.42081970
-0.03951999,-0.42081970
-0.03823999,-0.42011780
-0.03695999,-0.41840880
-0.03567999,-0.41587570
-0.03439999,-0.41261020
-0.03311999,-0.40864280
-0.03183999,-0.40409560
-0.03055999,-0.39899900
-0.02927999,-0.39332260
-0.02799999,-0.38709680
-0.02671999,-0.38056580
-0.02543999,-0.37360760
-0.02415999,-0.36625260
-0.02287999,-0.35859250
-0.02159999,-0.35050510
-0.02031999,-0.34199040
-0.01903999,-0.33320110
-0.01775999,-0.32386240
-0.01647999,-0.31406600
-0.01519999,-0.30387280
-0.01391999,-0.29282510
-0.01263999,-0.28147220
-0.01135999,-0.26941740
-0.01007999,-0.25724050
-0.00879999,-0.24445330
-0.00751999,-0.23142190
-0.00623999,-0.21823790
-0.00495999,-0.20490130
-0.00367999,-0.19159520
-0.00239999,-0.17810600
-0.00111999,-0.16452530
0.00016001,-0.15091400
0.00144001,-0.13742480
0.00272001,-0.12381360
0.00400001,-0.11020230
0.00528001,-0.09689627
0.00656001,-0.08328501
0.00784001,-0.06994842
0.00912001,-0.05676443
0.01040001,-0.04373302
0.01168001,-0.03125095
0.01296001,-0.01892148
0.01424001,-0.00698874
0.01552001,0.00430311
0.01680001,0.01522874
0.01808001,0.02572710
0.01936001,0.03579821
0.02064001,0.04541154
0.02192001,0.05450606
0.02320001,0.06299020
0.02448001,0.07080294
0.02576001,0.07803583
0.02704001,0.08468886
0.02832001,0.09094515
0.02960001,0.09631641
0.03088001,0.10113830
0.03216001,0.10510570
0.03344001,0.10837120
0.03472001,0.11093480
0.03600001,0.11276590
0.03728001,0.11389510
0.03856001,0.11416970
0.03984001,0.11362040
0.04112001,0.11249120
0.04240001,0.11062960
0.04368001,0.10821860
0.04496001,0.10510570
0.04624001,0.10141300
0.04752001,0.09732353
0.04880001,0.09277627
0.05008001,0.08795434
0.05136001,0.08285775
0.05264001,0.07733390
0.05392001,0.07150487
0.05520001,0.06555375
0.05648001,0.05945006
0.05776001,0.05337687
0.05904001,0.04712058
0.06032001,0.04101688
0.06160001,0.03506577
0.06288001,0.02911466
0.06416001,0.02331614
0.06544001,0.01779229
0.06672001,0.01254311
0.06800001,0.00741600
0.06928001,0.00262459
0.07056001,-0.00204474
0.07184001,-0.00601215
0.07312001,-0.00970489
0.07440001,-0.01309244
0.07568001,-0.01608326
0.07696001,-0.01861629
0.07824001,-0.02059999
0.07952001,-0.02246162
0.08080001,-0.02374340
0.08208001,-0.02471999
0.08336001,-0.02514725
0.08464001,-0.02514725
0.08592001,-0.02487259
0.08720001,-0.02401807
0.08848001,-0.02288888
0.08976001,-0.02145451
0.09104001,-0.01962340
0.09232001,-0.01736503
0.09360001,-0.01480148
0.09488001,-0.01211585
0.09616001,-0.00912503
0.09744001,-0.00585955
0.09872001,-0.00247200
0.10000001,0.00119022
0.10128001,0.00488296
0.10256001,0.00857570
0.10384001,0.01254311
0.10512001,0.01635792
0.10640001,0.02017273
0.10768001,0.02401807
0.10896001,0.02755821
0.11024001,0.03094577
0.11152001,0.03421125
0.11280001,0.03747673
0.11408001,0.04046755
0.11536001,0.04330577
0.11664001,0.04583880
0.11792001,0.04824976
0.11920001,0.05023347
0.12048001,0.05209510
0.12176001,0.05377361
0.12304001,0.05520798
0.12432001,0.05648976
0.12560001,0.05746635
0.12688001,0.05816828
0.12816001,0.05859554
0.12944001,0.05874813
0.13072001,0.05859554
0.13200001,0.05804621
0.13328001,0.05719168
0.13456001,0.05618457
0.13584001,0.05520798
0.13712001,0.05392621
0.13840001,0.05252235
0.13968001,0.05081332
0.14096001,0.04910428
0.14224001,0.04712058
0.14352001,0.04486221
0.14480001,0.04260384
0.14608001,0.04019288
0.14736001,0.03762932
0.14864001,0.03494369
0.14992001,0.03210547
0.15120001,0.02926725
0.15248001,0.02642903
0.15376001,0.02331614
0.15504001,0.02020325
0.15632001,0.01709037
0.15760001,0.01382488
0.15888001,0.01071200
0.16016001,0.00744652
0.16144001,0.00433363
0.16272001,0.00119022
0.16400001,-0.00173956
0.16528001,-0.00473037
0.16656001,-0.00769066
0.16784001,-0.01040681
0.16912001,-0.01309244
0.17040001,-0.01593066
0.17168001,-0.01861629
0.17296001,-0.02117985
0.17424001,-0.02386547
0.17552001,-0.02627644
0.17680001,-0.02868740
0.17808001,-0.03094577
0.17936001,-0.03308206
0.18064001,-0.03506577
0.18192001,-0.03717154
0.18320001,-0.03915525
0.18448001,-0.04086429
0.18576001,-0.04272591
0.18704001,-0.04440443
0.18832001,-0.04596087
0.18960001,-0.04766991
0.19088001,-0.04910428
0.19216001,-0.05050813
0.19344001,-0.05178991
0.19472001,-0.05307169
0.19600001,-0.05420087
0.19728001,-0.05533006
0.19856001,-0.05630665
0.19984001,-0.05731376
0.20112001,-0.05816828
0.20240001,-0.05902280
0.20368001,-0.05972472
0.20496001,-0.06057924
0.20624001,-0.06128117
0.20752001,-0.06186102
0.20880001,-0.06228828
0.21008001,-0.06271554
0.21136001,-0.06314280
0.21264001,-0.06341746
0.21392001,-0.06341746
0.21520001,-0.06341746
0.21648001,-0.06341746
0.21776001,-0.06353953
0.21904001,-0.06353953
0.22032001,-0.06353953
0.22160001,-0.06353953
0.22288001,-0.06353953
0.22416001,-0.06341746
0.22544001,-0.06314280
0.22672001,-0.06283761
0.22800001,-0.06241035
0.22928001,-0.06198309
0.23056001,-0.06143376
0.23184001,-0.06085391
0.23312001,-0.06030457
0.23440001,-0.05957213
0.23568001,-0.05874813
0.23696001,-0.05789361
0.23824001,-0.05703909
0.23952001,-0.05603198
0.24080001,-0.05517747
0.24208001,-0.05404828
0.24336001,-0.05291910
0.24464001,-0.05178991
0.24592001,-0.05066073
0.24720001,-0.04953154
0.24848001,-0.04840235
0.24976001,-0.04712058
0.25104001,-0.04583880
0.25232001,-0.04440443
0.25360001,-0.04284799
0.25488001,-0.04144414
0.25616001,-0.03988769
0.25744001,-0.03833125
0.25872001,-0.03646962
0.26000001,-0.03463851
0.26128001,-0.03280740
0.26256001,-0.03094577
0.26384001,-0.02883999
0.26512001,-0.02670370
0.26640001,-0.02487259
0.26768001,-0.02288888
0.26896001,-0.02090518
0.27024001,-0.01904355
0.27152001,-0.01705985
0.27280001,-0.01507614
0.27408001,-0.01309244
0.27536001,-0.01110874
0.27664001,-0.00912503
0.27792001,-0.00714133
0.27920001,-0.00515763
0.28048001,-0.00332652
0.28176001,-0.00134281
0.28304001,0.00048830
0.28432001,0.00231941
0.28560001,0.00415052
0.28688001,0.00613422
0.28816001,0.00799585
0.28944001,0.00955229
0.29072001,0.01126133
0.29200001,0.01293985
0.29328001,0.01464888
0.29456001,0.01620533
0.29584001,0.01763970
0.29712001,0.01904355
0.29840001,0.02047792
0.29968001,0.02172918
0.30096001,0.02316355
0.30224001,0.02444533
0.30352001,0.02569658
0.30480001,0.02697836
0.30608001,0.02826014
0.30736001,0.02923673
0.30864001,0.03039644
0.30992001,0.03137303
0.31120001,0.03238014
0.31248001,0.03320414
0.31376001,0.03421125
0.31504001,0.03518784
0.31632001,0.03604236
0.31760001,0.03689688
0.31888001,0.03775140
0.32016001,0.03860591
0.32144001,0.03958251
0.32272001,0.04074221
0.32400001,0.04171880
0.32528001,0.04272591
0.32656001,0.04370251
0.32784001,0.04470962
0.32912001,0.04583880
0.33040001,0.04712058
0.33168001,0.04824976
0.33296001,0.04937895
0.33424001,0.05050813
0.33552001,0.05178991
0.33680001,0.05319376
0.33808001,0.05462813
0.33936001,0.05603198
0.34064001,0.05731376
0.34192001,0.05874813
0.34320001,0.06015198
0.34448001,0.06170843
0.34576001,0.06314280
0.34704001,0.06454664
0.34832001,0.06610309
0.34960001,0.06765953
0.35088001,0.06921598
0.35216001,0.07092501
0.35344001,0.07263406
0.35472001,0.07434309
0.35600001,0.07602160
0.35728001,0.07773064
0.35856001,0.07943968
0.35984001,0.08127079
0.36112001,0.08313242
0.36240001,0.08511613
0.36368001,0.08709983
0.36496001,0.08920560
0.36624001,0.09134190
0.36752001,0.09332560
0.36880001,0.09530930
0.37008001,0.09729300
0.37136001,0.09942930
0.37264001,0.10141300
0.37392001,0.10339670
0.37520001,0.10538040
0.37648001,0.10736410
0.37776001,0.10934780
0.37904001,0.11120950
0.38032001,0.11304060
0.38160001,0.11487170
0.38288001,0.11642810
0.38416001,0.11801510
0.38544001,0.11957150
0.38672001,0.12112800
0.38800001,0.12240970
0.38928001,0.12381360
0.39056001,0.12494280
0.39184001,0.12607200
0.39312001,0.12720110
0.39440001,0.12820830
0.39568001,0.12906280
0.39696001,0.12976470
0.39824001,0.13046660
0.39952001,0.13104650
0.40080001,0.13162630
0.40208001,0.13202310
0.40336001,0.13217570
0.40464001,0.13217570
0.40592001,0.13217570
0.40720001,0.13217570
0.40848001,0.13190100
0.40976001,0.13162630
0.41104001,0.13119910
0.41232001,0.13061920
0.41360001,0.13003940
0.41488001,0.12933740
0.41616001,0.12848290
0.41744001,0.12750630
0.41872001,0.12637720
0.42000001,0.12509540
0.42128001,0.12381360
0.42256001,0.12240970
0.42384001,0.12082280
0.42512001,0.11926630
0.42640001,0.11758780
0.42768001,0.11587880
0.42896001,0.11416970
0.43024001,0.11233860
0.43152001,0.11047700
0.43280001,0.10849330
0.43408001,0.10650960
0.43536001,0.10452590
0.43664001,0.10254220
0.43792001,0.10055850
0.43920001,0.09857479
0.44048001,0.09643849
0.44176001,0.09418012
0.44304001,0.09176916
0.44432001,0.08935820
0.44560001,0.08682516
0.44688001,0.08426160
0.44816001,0.08169805
0.44944001,0.07916501
0.45072001,0.07647938
0.45200001,0.07376324
0.45328001,0.07092501
0.45456001,0.06808680
0.45584001,0.06527909
0.45712001,0.06244087
0.45840001,0.05945006
0.45968001,0.05633717
0.46096001,0.05334635
0.46224001,0.05038606
0.46352001,0.04739524
0.46480001,0.04455702
0.46608001,0.04174932
0.46736001,0.03875851
0.46864001,0.03576769
0.46992001,0.03295999
0.47120001,0.02996918
0.47248001,0.02713095
0.47376001,0.02429273
0.47504001,0.02145451
0.47632001,0.01861629
0.47760001,0.01580859
0.47888001,0.01309244
0.48016001,0.01040681
0.48144001,0.00756859
0.48272001,0.00473037
0.48400001,0.00219733
0.48528001,-0.00018311
0.48656001,-0.00274667
0.48784001,-0.00515763
0.48912001,-0.00756859
0.49040001,-0.00970489
0.49168001,-0.01181066
0.49296001,-0.01394696
0.49424001,-0.01605274
0.49552001,-0.01803644
0.49680001,-0.01989807
0.49808001,-0.02160710
0.49936001,-0.02328562
0.50064001,-0.02499466
0.50192001,-0.02655110
0.50320001,-0.02810755
0.50448001,-0.02954192
0.50576001,-0.03094577
0.50704001,-0.03250221
0.50832001,-0.03421125
0.50960001,-0.03604236
0.51088001,-0.03802606
0.51216001,-0.04016236
0.51344001,-0.04284799
0.51472001,-0.04583880
0.51600001,-0.04922635
0.51728001,-0.05334635
0.51856001,-0.05801569
0.51984001,-0.06341746
0.52112001,-0.06936857
0.52240001,-0.07589953
0.52368001,-0.08297983
0.52496001,-0.09063997
0.52624001,-0.09872738
0.52752001,-0.10721150
0.52880001,-0.11615340
0.53008001,-0.12552260
0.53136001,-0.13544110
0.53264001,-0.14551230
0.53392001,-0.15613270
0.53520001,-0.16690570
0.53648001,-0.17810600
0.53776001,-0.18973360
0.53904001,-0.20151370
0.54032001,-0.21326330
0.54160001,-0.22516560
0.54288001,-0.23709830
0.54416001,-0.24900050
0.54544001,-0.26090270
0.54672001,-0.27268290
0.54800001,-0.28415780
0.54928001,-0.29535810
0.55056001,-0.30613120
0.55184001,-0.31662950
0.55312001,-0.32654800
0.55440001,-0.33591720
0.55568001,-0.34470660
0.55696001,-0.35291600
0.55824001,-0.36030150
0.55952001,-0.36695460
0.56080001,-0.37305830
0.56208001,-0.37830740
0.56336001,-0.38254950
0.56464001,-0.38593710
0.56592001,-0.38865320
0.56720001,-0.39048430
0.56848001,-0.39118630
0.56976001,-0.39106420
0.57104001,-0.39005710
0.57232001,-0.38807340
0.57360001,-0.38511310
0.57488001,-0.38126770
0.57616001,-0.37659840
0.57744001,-0.37119660
0.57872001,-0.36524550
0.58000001,-0.35859250
0.58128001,-0.35120700
0.58256001,-0.34327220
0.58384001,-0.33478810
0.58512001,-0.32584610
0.58640001,-0.31647690
0.58768001,-0.30671100
0.58896001,-0.29663990
0.59024001,-0.28614150
0.59152001,-0.27552110
0.59280001,-0.26459550
0.59408001,-0.25324260
0.59536001,-0.24149300
0.59664001,-0.22943820
0.59792001,-0.21695610
0.59920001,-0.20392470
0.60048001,-0.19046600
0.60176001,-0.17654960
0.60304001,-0.16238900
0.60432001,-0.14777060
0.60560001,-0.13290810
0.60688001,-0.11770990
0.60816001,-0.10254220
0.60944001,-0.08752708
0.61072001,-0.07235938
0.61200001,-0.05734428
0.61328001,-0.04217658
0.61456001,-0.02713095
0.61584001,-0.01211585
0.61712001,0.00274667
0.61840001,0.01748710
0.61968001,0.03222755
0.62096001,0.04669332
0.62224001,0.06088443
0.62352001,0.07492294
0.62480001,0.08853420
0.62608001,0.10156560
0.62736001,0.11432230
0.62864001,0.12665180
0.62992001,0.13827940
0.63120001,0.14947970
0.63248001,0.15997800
0.63376001,0.16989650
0.63504001,0.17926570
0.63632001,0.18790250
0.63760001,0.19583730
0.63888001,0.20322280
0.64016001,0.20987580
0.64144001,0.21582690
0.64272001,0.22122870
0.64400001,0.22574540
0.64528001,0.22943820
0.64656001,0.23242900
0.64784001,0.23468730
0.64912001,0.23609120
0.65040001,0.23667100
0.65168001,0.23639640
0.65296001,0.23526720
0.65424001,0.23340560
0.65552001,0.23056730
0.65680001,0.22717980
0.65808001,0.22290720
0.65936001,0.21811580
0.66064001,0.21286660
0.66192001,0.20703760
0.66320001,0.20065920
0.66448001,0.19385360
0.66576001,0.18677330
0.66704001,0.17926570
0.66832001,0.17145300
0.66960001,0.16351820
0.67088001,0.15558340
0.67216001,0.14734340
0.67344001,0.13940860
0.67472001,0.13132110
0.67600001,0.12311170
0.67728001,0.11517690
0.67856001,0.10751670
0.67984001,0.09985656
0.68112001,0.09250160
0.68240001,0.08526871
0.68368001,0.07831050
0.68496001,0.07165746
0.68624001,0.06527909
0.68752001,0.05932798
0.68880001,0.05365154
0.69008001,0.04840235
0.69136001,0.04358043
0.69264001,0.03903317
0.69392001,0.03506577
0.69520001,0.03137303
0.69648001,0.02798547
0.69776001,0.02514725
0.69904001,0.02258370
0.70032001,0.02047792
0.70160001,0.01876888
0.70288001,0.01736503
0.70416001,0.01620533
0.70544001,0.01550340
0.70672001,0.01507614
0.70800001,0.01507614
0.70928001,0.01535081
0.71056001,0.01577807
0.71184001,0.01663259
0.71312001,0.01763970
0.71440001,0.01892148
0.71568001,0.02032533
0.71696001,0.02172918
0.71824001,0.02331614
0.71952001,0.02499466
0.72080001,0.02655110
0.72208001,0.02813807
0.72336001,0.02954192
0.72464001,0.03094577
0.72592001,0.03238014
0.72720001,0.03378399
0.72848001,0.03494369
0.72976001,0.03592028
0.73104001,0.03677480
0.73232001,0.03747673
0.73360001,0.03805658
0.73488001,0.03860591
0.73616001,0.03891110
0.73744001,0.03918577
0.73872001,0.03918577
0.74000001,0.03918577
0.74128001,0.03891110
0.74256001,0.03848384
0.74384001,0.03790399
0.74512001,0.03720206
0.74640001,0.03634755
0.74768001,0.03521836
0.74896001,0.03408917
0.75024001,0.03280740
0.75152001,0.03125095
0.75280001,0.02969451
0.75408001,0.02813807
0.75536001,0.02615436
0.75664001,0.02429273
0.75792001,0.02230903
0.75920001,0.02020325
0.76048001,0.01791437
0.76176001,0.01565599
0.76304001,0.01324503
0.76432001,0.01083407
0.76560001,0.00842311
0.76688001,0.00601215
0.76816001,0.00360118
0.76944001,0.00106815
0.77072001,-0.00146489
0.77200001,-0.00399793
0.77328001,-0.00656148
0.77456001,-0.00912503
0.77584001,-0.01165807
0.77712001,-0.01406903
0.77840001,-0.01648000
0.77968001,-0.01889096
0.78096001,-0.02114933
0.78224001,-0.02343822
0.78352001,-0.02569658
0.78480001,-0.02783288
0.78608001,-0.02981658
0.78736001,-0.03192236
0.78864001,-0.03405866
0.78992001,-0.03604236
0.79120001,-0.03802606
0.79248001,-0.03988769
0.79376001,-0.04171880
0.79504001,-0.04342784
0.79632001,-0.04525895
0.79760001,-0.04709006
0.79888001,-0.04879910
0.80016001,-0.05050813
0.80144001,-0.05221717
0.80272001,-0.05377361
0.80400001,-0.05533006
0.80528001,-0.05673391
0.80656001,-0.05816828
0.80784001,-0.05957213
0.80912001,-0.06100650
0.81040001,-0.06228828
0.81168001,-0.06353953
0.81296001,-0.06469924
0.81424001,-0.06582843
0.81552001,-0.06680502
0.81680001,-0.06781213
0.81808001,-0.06866664
0.81936001,-0.06952117
0.82064001,-0.07034516
0.82192001,-0.07107761
0.82320001,-0.07177953
0.82448001,-0.07232887
0.82576001,-0.07290872
0.82704000,-0.07348857
0.82832000,-0.07391583
0.82960000,-0.07419050
0.83088000,-0.07446516
0.83216000,-0.07446516
0.83344000,-0.07446516
0.83472000,-0.07461776
0.83600000,-0.07473983
0.83728000,-0.07446516
0.83856000,-0.07434309
0.83984000,-0.07391583
0.84112000,-0.07348857
0.84240000,-0.07290872
0.84368000,-0.07220680
0.84496000,-0.07150487
0.84624000,-0.07065035
0.84752000,-0.06964324
0.84880000,-0.06866664
0.85008000,-0.06753746
0.85136000,-0.06637776
0.85264000,-0.06512650
0.85392000,-0.06369213
0.85520000,-0.06201361
0.85648000,-0.06030457
0.85776000,-0.05859554
0.85904000,-0.05676443
0.86032000,-0.05462813
0.86160000,-0.05249184
0.86288000,-0.05038606
0.86416000,-0.04809717
0.86544000,-0.04568621
0.86672000,-0.04342784
0.86800000,-0.04116947
0.86928000,-0.03875851
0.87056000,-0.03619495
0.87184000,-0.03366192
0.87312000,-0.03109836
0.87440000,-0.02853481
0.87568000,-0.02600177
0.87696000,-0.02343822
0.87824000,-0.02075259
0.87952000,-0.01791437
0.88080000,-0.01507614
0.88208000,-0.01223792
0.88336000,-0.00939970
0.88464000,-0.00659200
0.88592000,-0.00375378
0.88720000,-0.00091556
0.88848000,0.00189215
0.88976000,0.00473037
0.89104000,0.00756859
0.89232000,0.01040681
0.89360000,0.01324503
0.89488000,0.01593066
0.89616000,0.01861629
0.89744000,0.02117985
0.89872000,0.02371288
0.90000000,0.02612384
0.90128000,0.02853481
0.90256000,0.03094577
0.90384000,0.03323466
0.90512000,0.03549303
0.90640000,0.03762932
0.90768000,0.03973510
0.90896000,0.04187139
0.91024000,0.04385510
0.91152000,0.04583880
0.91280000,0.04782251
0.91408000,0.04953154
0.91536000,0.05121006
0.91664000,0.05291910
0.91792000,0.05462813
0.91920000,0.05603198
0.92048000,0.05746635
0.92176000,0.05887020
0.92304000,0.06030457
0.92432000,0.06170843
0.92560000,0.06299020
0.92688000,0.06427198
0.92816000,0.06540117
0.92944000,0.06653035
0.93072000,0.06765953
0.93200000,0.06878872
0.93328000,0.06991790
0.93456000,0.07107761
0.93584000,0.07205420
0.93712000,0.07306131
0.93840000,0.07403790
0.93968000,0.07504501
0.94096000,0.07589953
0.94224000,0.07672353
0.94352000,0.07757805
0.94480000,0.07843257
0.94608000,0.07928709
0.94736000,0.08014160
0.94864000,0.08111820
0.94992000,0.08227790
0.95120000,0.08340709
0.95248000,0.08453627
0.95376000,0.08566546
0.95504000,0.08679464
0.95632000,0.08792382
0.95760000,0.08908353
0.95888000,0.09021272
0.96016000,0.09149449
0.96144000,0.09262367
0.96272000,0.09375286
0.96400000,0.09503464
0.96528000,0.09631641
0.96656000,0.09756768
0.96784000,0.09884945
0.96912000,0.10013120
0.97040000,0.10126040
0.97168000,0.10254220
0.97296000,0.10382400
0.97424000,0.10510570
0.97552000,0.10635700
0.97680000,0.10763880
0.97808000,0.10892060
0.97936000,0.11020230
0.98064000,0.11148410
0.98192000,0.11276590
0.98320000,0.11401720
0.98448000,0.11529890
0.98576000,0.11642810
0.98704000,0.11770990
0.98832000,0.11883910
0.98960000,0.11996830
0.99088000,0.12097540
0.99216000,0.12195200
0.99344000,0.12280650
0.99472000,0.12366100
0.99600000,0.12436290
0.99728000,0.12509540
0.99856000,0.12579730
0.99984000,0.12637720
1.00112000,0.12692650
1.00240000,0.12750630
1.00368000,0.12793360
1.00496000,0.12820830
1.00624000,0.12836090
1.00752000,0.12848290
1.00880000,0.12848290
1.01008000,0.12848290
1.01136000,0.12836090
1.01264000,0.12805570
1.01392000,0.12750630
1.01520000,0.12692650
1.01648000,0.12637720
1.01776000,0.12579730
1.01904000,0.12494280
1.02032000,0.12408830
1.02160000,0.12311170
1.02288000,0.12210460
1.02416000,0.12097540
1.02544000,0.11969360
1.02672000,0.11841180
1.02800000,0.11700800
1.02928000,0.11545150
1.03056000,0.11389510
1.03184000,0.11218600
1.03312000,0.11035490
1.03440000,0.10849330
1.03568000,0.10666220
1.03696000,0.10467850
1.03824000,0.10269480
1.03952000,0.10071110
1.04080000,0.09872738
1.04208000,0.09643849
1.04336000,0.09433271
1.04464000,0.09219642
1.04592000,0.08993804
1.04720000,0.08752708
1.04848000,0.08511613
1.04976000,0.08270516
1.05104000,0.08029420
1.05232000,0.07803583
1.05360000,0.07562487
1.05488000,0.07321391
1.05616000,0.07080294
1.05744000,0.06839198
1.05872000,0.06610309
1.06000000,0.06384473
1.06128000,0.06158635
1.06256000,0.05929746
1.06384000,0.05703909
1.06512000,0.05462813
1.06640000,0.05221717
1.06768000,0.04995880
1.06896000,0.04754784
1.07024000,0.04528947
1.07152000,0.04300058
1.07280000,0.04089480
1.07408000,0.03891110
1.07536000,0.03692739
1.07664000,0.03494369
1.07792000,0.03308206
1.07920000,0.03125095
1.08048000,0.02941984
1.08176000,0.02771081
1.08304000,0.02600177
1.08432000,0.02429273
1.08560000,0.02261421
1.08688000,0.02105777
1.08816000,0.01947081
1.08944000,0.01791437
1.09072000,0.01666311
1.09200000,0.01538133
1.09328000,0.01409955
1.09456000,0.01297037
1.09584000,0.01196326
1.09712000,0.01098666
1.09840000,0.01013215
1.09968000,0.00927763
1.10096000,0.00857570
1.10224000,0.00787378
1.10352000,0.00729392
1.10480000,0.00674459
1.10608000,0.00631733
1.10736000,0.00601215
1.10864000,0.00558489
1.10992000,0.00546281
1.11120000,0.00531022
1.11248000,0.00531022
1.11376000,0.00515763
1.11504000,0.00515763
1.11632000,0.00515763
1.11760000,0.00515763
1.11888000,0.00515763
1.12016000,0.00515763
1.12144000,0.00488296
1.12272000,0.00460830
1.12400000,0.00418104
1.12528000,0.00347911
1.12656000,0.00234993
1.12784000,0.00076296
1.12912000,-0.00119022
1.13040000,-0.00372326
1.13168000,-0.00683615
1.13296000,-0.01068148
1.13424000,-0.01507614
1.13552000,-0.02017273
1.13680000,-0.02584918
1.13808000,-0.03207495
1.13936000,-0.03888058
1.14064000,-0.04626606
1.14192000,-0.05392621
1.14320000,-0.06201361
1.14448000,-0.07049776
1.14576000,-0.07928709
1.14704000,-0.08822901
1.14832000,-0.09744560
1.14960000,-0.10721150
1.15088000,-0.11728260
1.15216000,-0.12750630
1.15344000,-0.13785210
1.15472000,-0.14847250
1.15600000,-0.15924560
1.15728000,-0.17001860
1.15856000,-0.18082220
1.15984000,-0.19144260
1.16112000,-0.20178840
1.16240000,-0.21185950
1.16368000,-0.22150330
1.16496000,-0.23071990
1.16624000,-0.23950930
1.16752000,-0.24771870
1.16880000,-0.25537890
1.17008000,-0.26245920
1.17136000,-0.26899010
1.17264000,-0.27481920
1.17392000,-0.28003790
1.17520000,-0.28443250
1.17648000,-0.28812520
1.17776000,-0.29096350
1.17904000,-0.29294720
1.18032000,-0.29422890
1.18160000,-0.29450360
1.18288000,-0.29395430
1.18416000,-0.29251990
1.18544000,-0.29026150
1.18672000,-0.28714870
1.18800000,-0.28330330
1.18928000,-0.27863400
1.19056000,-0.27323220
1.19184000,-0.26728110
1.19312000,-0.26078070
1.19440000,-0.25382240
1.19568000,-0.24631490
1.19696000,-0.23822750
1.19824000,-0.22986540
1.19952000,-0.22122870
1.20080000,-0.21213420
1.20208000,-0.20291760
1.20336000,-0.19327370
1.20464000,-0.18350780
1.20592000,-0.17358930
1.20720000,-0.16336560
1.20848000,-0.15274510
1.20976000,-0.14181950
